"PC1","PC2","PC3","PC4","PC5"
-3.00988191103359,-0.381644101672042,-0.599633955449922,0.0303999358592925,-0.602631037817149
-1.66034345808217,0.245273521628399,-1.44042998512709,-1.32085303237783,-0.912680154985784
-1.10080266814226,1.28527146022474,1.04741729486012,3.1255994503156,-1.73169437852481
-3.39139870249682,-0.793097728667984,-0.661704616171445,-1.64973583959604,0.252750618207178
-3.4877980522332,-2.10136672282676,0.324265802080914,-1.61962033520223,-0.569844402653717
-0.562118162660819,-0.154526641655747,0.742446068334931,2.02372361950675,-0.817538447198283
0.238451568161428,-3.00395876242231,-0.300006860512177,1.84183053285171,-0.456579112721667
2.0852233813204,-0.306304746431249,-1.17616990722149,0.435054728974311,0.770593436629845
1.17379188430326,-1.72640201272052,-1.61023239269102,-0.733484102949075,-0.0156219453063622
-1.93895064413829,2.56667393535636,1.76355908807242,0.388901915252977,3.38807586716937
-2.89281665346937,-0.897071435289215,-0.923280201559452,1.60022693747504,-0.32944227343136
4.73947870906097,-1.25721073762152,0.577942969909728,1.56103867859727,0.773733803492926
2.83767679251222,-1.82599723158559,2.34025069323458,0.186758526153491,0.101591123292669
-0.17310634905398,-0.265628268325404,0.332361605005006,0.394831135787066,-3.01780634414896
1.49533083929615,-2.07882495929472,-0.993985355665986,-0.385828613309891,-0.847677452604264
-1.52258457816087,0.396526862907216,0.456732610448185,0.360723068743881,2.6333888272283
5.27551980760914,0.909659513924731,-2.38131217322995,0.994657803158867,-1.20837444093094
-3.18057631186308,-2.01760928074662,-0.818998761240075,-0.739177884765822,-1.14902652000128
-4.91859174557702,-3.24032460022186,0.394019883798265,1.40272020581991,-1.20139906085733
4.79407392424156,-1.72028540646477,0.91325057886591,0.650948201949683,-0.815189200534667
-2.04228543537025,-1.03565674664208,1.15969653552467,1.53188886805078,-0.937970762631797
-2.51393635782171,0.559215048196389,-1.03753234443263,-2.09010585159409,1.03510859363594
3.10179924525921,-1.69549255892557,-1.99657259832082,2.23772545481114,-1.12451791326797
-4.02490839786675,-1.3579118358164,3.03321788831649,0.193316359005427,-0.0436663681108999
-3.66560486305313,-0.664966809950869,-0.758415897667277,-1.59324672068924,0.0157401142398741
-4.75279412122088,-0.572654985001887,1.01653600218671,-1.8404906159383,-0.472843225842165
-2.5891413047247,0.808716358218197,-0.802753561311828,2.60817116240496,1.17301963509537
11.2084717307106,4.59242415741765,1.5391607463925,0.467238594840294,3.48582468837936
-1.38607828501843,0.868866313872995,2.82188402248647,-0.229665360351944,2.63179747751279
-3.37600946893427,-1.08525205055304,0.229789129855758,-0.928538541947207,-0.4471958024431
3.01416905572109,3.33079641809479,-3.22247374787105,0.598328021562695,1.21875342540218
1.13448858244042,-1.84546856941391,0.359725658520343,1.7836223171252,-2.17691022269312
9.11844539994786,-5.43398214568984,-0.755286915769894,-0.00603496623887763,0.426263924098968
4.19319693572449,-0.944359090903582,1.18861716457898,0.783661847515192,0.218744837033921
-3.67540364412937,-1.22199796571083,1.41275004048516,-1.37994378615713,0.566433979106851
10.4652020888703,-3.64614736956802,-0.897414440067084,-2.16795617013382,1.03553011891341
-1.30610442560426,1.06634439939736,0.0545955333484869,1.36196520544493,-0.020642701022477
-1.96862771233921,-0.670601215344651,1.45247920239292,-0.696243696707995,-1.81219822199853
1.92377065834335,6.11213625387906,1.26299265245398,-0.887887599367407,-4.47532681975275
-2.5708506623474,-0.741908257916788,-1.5496554629052,-0.29916567070266,-0.4609803242073
2.53015936625736,-3.83620475696667,-0.0701247031328447,-0.202236405576017,-0.228718253214992
-2.65566904597013,-0.663261336604452,-0.535271151288072,-0.462920769833416,-0.370790715984399
-3.23214986721517,1.13526762141958,1.32134611692006,1.32141668360583,3.17905148708808
-0.20088129381379,-0.149078894754188,-1.50687682632829,-1.66552380977952,-0.0583507174307368
4.76903679433741,-1.0974395772199,-2.6656271363495,0.802266388002307,-0.859847025568372
-2.24610092107191,0.661925038489852,-1.22093284361617,0.989230407075786,-0.0756096820319657
0.190673948783854,1.48705039731517,2.74434130811399,-1.44886914041037,0.777412364524573
-1.88734093262218,-0.0859943498210934,-1.37212992260442,-0.772546038027634,0.314267037687987
11.5176082667529,-7.24328301393963,9.63032811492594,-3.32640503245487,5.10173550485098
-2.02052738441756,1.82306152960253,-1.88130757890888,-1.40604515102995,-0.997841401141568
-3.07891736852176,-0.195498143099191,0.594209102208364,-0.421241145498051,-0.782102055658519
6.25930059365157,-1.45204585388639,0.24493807792806,-1.09703718969749,0.356096507420155
-3.3412365243642,0.0410497077665924,0.300453002782836,1.47773688719327,1.22949175022799
4.75554811409068,2.83611809906195,-1.81750290134505,-0.153929057672003,-2.92455157776103
-5.33323356115217,0.571214530324344,0.576743938190988,-0.429583611219863,0.575012279911186
-3.31186229215268,0.1965956109521,0.386387840337294,0.916484096901748,1.5928145658584
2.13905572513495,4.15022126445287,1.72809465319981,-1.48152554288269,-2.22227039423482
-0.320721391029784,-0.712636277231103,-2.1438213382335,-1.31087554969236,-0.402945602306218
5.43430486080646,-1.06265867123057,-0.617040867781884,-0.803805570869427,0.361865215380069
3.17776250802538,-2.27209519011043,-1.17960377107779,-0.656207241486481,-0.446845921097148
0.241139333523296,2.04816118708509,0.589629601347576,-0.100785938012068,0.104215178371788
-1.13889955926385,-3.14776205589777,4.01311682438063,1.09830217282049,0.306358413943338
-0.741170910852239,-2.0218039122895,-1.45986468460017,0.932248331062948,-0.52183503401478
-2.93781140341391,0.413496054430401,-0.925812423135993,0.244732272122078,0.842135707422115
-2.17176057495103,-1.82083661832269,-1.19745273217796,0.943418337011458,-0.619392184871775
1.63559818354607,-0.312185711061365,-1.63959404417114,-1.38995961300831,-0.928516476982872
8.673643216719,0.578962845861115,-3.25098222759177,0.54626384254012,-0.233042821617947
-0.48212410443594,-0.638940523321819,-1.17825576931734,-1.62655906418234,-1.38012608750246
-1.46111530693542,-1.75405047444643,-1.26770856291194,-1.75689018138031,-1.36502252929702
-1.17740324004239,5.42457629102088,0.991043922861003,1.92682411138794,-1.34059729370767
-3.85439530527293,-1.46226173561956,-0.990010276411595,-0.987241250131754,-0.248128402012611
15.5065164015447,-7.43105604915122,5.78254356504286,-1.30791320497684,2.35202515620568
-0.990606361275459,0.937978472463032,-0.206103850186912,1.2728592139187,-0.38437390478555
-1.73368195891306,0.83188219707431,-0.933467178999229,-1.27017179383075,0.468550079541733
8.03323136330139,-4.00474744998348,-0.179715265523706,0.704174395298566,0.154849602828454
-3.04775054333211,-2.05775663216634,-0.477991572214144,2.78846600875949,-1.06633469608016
-4.22852395288021,0.220184778365175,-0.285164545411807,-0.440371783588026,0.749842425361962
-3.88916220832996,1.18054136506989,1.30609570856769,1.11485002770257,0.344754503185018
0.14943238636158,-0.545737564007283,0.478499086048532,0.1781792355494,-0.505047771716846
-2.37161319550595,-1.55271142643093,0.121631507179977,3.05650273912936,-0.628155924794564
-1.29299832919455,-1.3241014184755,-0.793797404182758,-1.87022683506107,-0.267637850298959
4.48910149616839,3.14532036506176,-1.40426409608872,-2.17819674210759,0.556656944177388
-4.48077526160069,-3.0770853813983,-0.0424129674852053,-0.631951751241778,-1.11158827683586
-3.2856085823404,-0.91750674498722,0.230972252562755,-0.867292231186097,0.618037623881583
0.906755850493582,1.05297710949886,-0.802118344865923,1.39236998599311,-1.34944339784738
1.0499709099539,-1.96371446284013,0.888015410969494,-0.101210190963703,0.0133771466343424
-2.8492781997968,0.332260503219411,-1.1951626670877,-1.89785380671271,0.0580264398873524
-0.697744919180175,1.76301486082759,1.25442753423454,0.597990258424165,1.46593571836568
-2.55120190625614,-1.99829989190424,-0.50463743368695,-2.16292619863795,-0.603235922672667
-2.51380180964108,-1.3821585546665,-0.290995802649752,-0.450317447167027,-0.584454381420059
2.63328826183815,1.17617283530934,-1.98306480454462,-2.80526401150408,0.521707080473704
-1.37716274336927,1.42383217594847,0.611730458212248,1.16384035595018,-0.338765420503183
-4.5569243503706,1.45515223554522,0.0124914411246004,-0.194932898483211,0.745733671944064
-0.691601384897787,-0.826694253952733,-0.580861195946906,-1.36143281752502,-0.730633742154331
-3.9485916253083,-1.97120406469853,0.70229430573756,-0.468140476511547,-0.177561725662983
-0.310734233947961,1.44626365527937,-2.17769179164701,-0.82796521781465,-0.196387343582093
-1.25156470998727,-1.65997013273392,-0.586170925405028,-1.79286248414801,-0.42349682656277
-2.8120944416436,-1.00576968918698,0.708245147387042,1.1310116054431,-0.181425157260369
-2.37536910716296,0.793898995763586,-0.403612941107906,-0.114124834271794,1.36549604938767
